108.841912,34.321424,建章路=石化大道
108.863638,34.338121,丰产路
108.870751,34.339206,丰产路=场部路
108.869067,34.351492,开发大道=场部路
108.836489,34.345004,未命名
108.871899,34.339383,丰产路=未命名
108.892842,34.342165,丰产路=罗高路
108.890144,34.358574,开发大道=罗高路
108.907653,34.368347,开发大道=未命名
108.914659,34.370087,学院东路
108.911993,34.376472,学院东路=尚苑路
108.918623,34.376968,尚苑路=未命名
108.919283,34.351461,朱宏路=凤城十路
108.929733,34.351913,明光路=凤城十路
108.938423,34.352192,文景路=凤城十路
108.938724,34.358299,文景路=凤城十二路
108.92969,34.357954,明光路=凤城十二路
108.932297,34.358131,凤城十二路=未命名
108.925409,34.386318,明光路=尚稷路
108.866229,34.367386,草滩八路=尚稷路
108.867441,34.361886,草滩八路=尚苑路
108.919621,34.344379,朱宏路=丰产路
108.929712,34.347427,凤城九路=明光路
108.938021,34.347427,凤城九路=文景路
108.947285,34.348082,凤城九路=未央路
108.947366,34.342497,凤城八路=未央路
108.949163,34.341022,凤城八路=未央路
108.947275,34.338949,凤城八路=未央路
108.944989,34.341004,凤城八路
108.937898,34.341027,凤城八路=文景路
108.953782,34.347413,凤城九路=开元路
108.971457,34.378393,111县道=未命名
108.984745,34.38333,111县道=阳光大道
108.982133,34.392028,东风路=阳光大道=环湖西路
108.981521,34.398279,环湖南路=环湖西路
108.996391,34.395384,东风路=辛王路
109.019625,34.39773,东风路=迎宾大道
109.078102,34.400518,未命名
108.971672,34.33987,太华北路=凤城八路=永平路
108.965492,34.339986,渭滨路=永平路
108.965482,34.341018,渭滨路=凤城八路
108.957172,34.341049,永徽路=凤城八路
108.953787,34.341058,开元路=凤城八路
108.953825,34.34581,开元路=苑城路
108.957124,34.345797,永徽路=苑城路
108.947259,34.33739,未央路=凤城七路
108.937898,34.337359,文景路=凤城七路
108.929674,34.337368,明光路=凤城七路
108.919997,34.337363,朱宏路=凤城七路
108.920726,34.326922,朱宏路=石化大道
108.913929,34.326639,石化大道=未命名
108.921311,34.323015,朱宏路=凤城三路
108.929728,34.322718,明光路=凤城三路
108.937876,34.333417,文景路=凤城六路
108.922116,34.317818,朱宏路=凤城二路
108.923231,34.309789,朱宏路=二环北路西段
